date,ticker,region,existing_cards,existing_txns,existing_spend,new_cards,new_txns,new_spend
2026-08-28,PIZZ,SOUTHEAST,1710,123,1442.39,827,95,1087.04
2026-08-28,PIZZ,MIDWEST,1522,136,1534.17,617,69,715.66
2026-08-28,PIZZ,WEST,1971,185,2103.61,1042,124,1353.22
2026-08-29,PIZZ,NORTHEAST,1792,143,1668.32,936,101,1112.77
2026-08-29,PIZZ,SOUTHEAST,1588,143,1737.91,760,79,891.54
2026-08-29,PIZZ,MIDWEST,1422,123,1476.43,720,86,897.11
2026-08-29,PIZZ,WEST,1943,163,1918.31,988,111,1153.31
2026-08-30,PIZZ,NORTHEAST,1826,162,1865.47,905,99,1057.41
2026-08-30,PIZZ,SOUTHEAST,1569,123,1408.53,675,78,903.21
2026-08-30,PIZZ,MIDWEST,1478,125,1433.12,624,69,808.29
2026-08-30,PIZZ,WEST,2023,154,1708.42,996,100,1030.52
2026-03-02,SUSH,NORTHEAST,2758,229,3194.93,197,24,316.4
2026-03-02,SUSH,SOUTHEAST,2307,178,2566.07,172,20,288.06
2026-03-02,SUSH,MIDWEST,2111,151,2235.61,169,18,266.06
2026-03-02,SUSH,WEST,2921,230,3347.43,222,25,387.05
2026-03-03,SUSH,NORTHEAST,2704,216,3338.35,247,26,373.48
2026-03-03,SUSH,SOUTHEAST,2442,194,2809.25,182,21,291.37
2026-03-03,SUSH,MIDWEST,2233,192,2757.39,155,17,273.33
2026-03-03,SUSH,WEST,3040,203,2884.89,201,23,325.93
2026-03-04,SUSH,NORTHEAST,2653,198,2805.51,239,26,361.06
2026-03-04,SUSH,SOUTHEAST,2451,187,2792.21,177,18,256.55
2026-03-04,SUSH,MIDWEST,2157,166,2322.77,155,17,246.56
2026-03-04,SUSH,WEST,3089,233,3207.18,231,26,377.27
2026-03-05,SUSH,NORTHEAST,2714,192,2835.58,171,21,290.78
2026-03-05,SUSH,SOUTHEAST,2539,179,2621.53,166,20,282.03
2026-03-05,SUSH,MIDWEST,2018,176,2536.47,156,15,225.13
2026-03-05,SUSH,WEST,2958,228,3353.77,232,28,376.77
2026-03-06,SUSH,NORTHEAST,2732,224,3151.97,222,28,368.16
2026-03-06,SUSH,SOUTHEAST,2553,206,3010.78,203,23,343.76
2026-03-06,SUSH,MIDWEST,2255,164,2373.23,153,18,258.52
2026-03-06,SUSH,WEST,2901,227,3389.57,253,29,426.85
2026-03-07,SUSH,NORTHEAST,2488,189,2886.29,216,21,290.81
2026-03-07,SUSH,SOUTHEAST,2404,192,2718.63,209,22,313.44
2026-03-07,SUSH,MIDWEST,2206,151,2132.77,188,21,299.04
2026-03-07,SUSH,WEST,2892,228,3472.68,262,32,481.18
2026-03-08,SUSH,NORTHEAST,2585,188,2717.96,241,24,336.3
2026-03-08,SUSH,SOUTHEAST,2423,197,2769.33,254,30,435.61
2026-03-08,SUSH,MIDWEST,2153,174,2690.64,174,19,254.39
2026-03-08,SUSH,WEST,2862,214,3132.09,257,28,385.63
2026-03-09,SUSH,NORTHEAST,2558,200,2889.44,212,25,359.03
2026-03-09,SUSH,SOUTHEAST,2457,188,2732.25,200,24,322.55
2026-03-09,SUSH,MIDWEST,2292,182,2451.43,220,23,330.22
2026-03-09,SUSH,WEST,2885,213,3184.88,270,31,441.89
2026-03-10,SUSH,NORTHEAST,2700,203,2904.62,227,26,366.19
2026-03-10,SUSH,SOUTHEAST,2490,186,2779.71,222,21,291.5
2026-03-10,SUSH,MIDWEST,2380,185,2674.22,182,21,295.69
2026-03-10,SUSH,WEST,3009,239,3373.06,254,30,402.67
2026-03-11,SUSH,NORTHEAST,2720,222,3191.61,256,26,353.66
2026-03-11,SUSH,SOUTHEAST,2261,184,2648.97,228,23,333.52
2026-03-11,SUSH,MIDWEST,2107,168,2442.28,191,20,282.62
2026-03-11,SUSH,WEST,2819,250,3820.71,323,34,474.46
2026-03-12,SUSH,NORTHEAST,2543,205,3030.36,268,32,413.69
2026-03-12,SUSH,SOUTHEAST,2413,215,3109.81,236,26,375.64
2026-03-12,SUSH,MIDWEST,2197,173,2576.76,193,22,315.63
2026-03-12,SUSH,WEST,3061,239,3268.56,268,28,384.16
2026-03-13,SUSH,NORTHEAST,2781,192,2810.91,263,31,446.91
2026-03-13,SUSH,SOUTHEAST,2428,181,2730.79,231,27,372.61
2026-03-13,SUSH,MIDWEST,2163,179,2641.5,201,25,356.2
2026-03-13,SUSH,WEST,3007,236,3538.29,252,27,397.11
2026-03-14,SUSH,NORTHEAST,2682,207,3138.46,281,32,466.47
2026-03-14,SUSH,SOUTHEAST,2470,194,2902.35,251,28,401.12
2026-03-14,SUSH,MIDWEST,2026,153,2169.84,225,28,373.54
2026-03-14,SUSH,WEST,3038,257,3802.71,259,28,399.95
2026-03-15,SUSH,NORTHEAST,2818,227,3355.27,267,32,438.77
2026-03-15,SUSH,SOUTHEAST,2489,191,2824.23,194,23,309.33
2026-03-15,SUSH,MIDWEST,2226,157,2306.93,196,22,300.8
2026-03-15,SUSH,WEST,2678,228,3341.34,279,33,432.82
2026-03-16,SUSH,NORTHEAST,2654,219,3133.52,271,33,462.91
2026-03-16,SUSH,SOUTHEAST,2430,187,2758.19,249,27,402.69
2026-03-16,SUSH,MIDWEST,2127,159,2288.02,229,26,371.31
2026-03-16,SUSH,WEST,2594,205,2995.26,263,28,404.02
2026-03-17,SUSH,NORTHEAST,2874,211,2921.76,272,31,420.15
2026-03-17,SUSH,SOUTHEAST,2300,156,2278.47,236,22,303.17
2026-03-17,SUSH,MIDWEST,2158,163,2479.21,216,24,348.32
2026-03-17,SUSH,WEST,3041,250,3638.49,280,34,438.59
2026-03-18,SUSH,NORTHEAST,2673,198,2865.31,277,33,416.18
2026-03-18,SUSH,SOUTHEAST,2468,208,3189.28,244,30,414.64
2026-03-18,SUSH,MIDWEST,2165,174,2460.3,219,22,325.47
2026-03-18,SUSH,WEST,2980,269,3889.73,308,40,570.58
2026-03-19,SUSH,NORTHEAST,2797,202,3001.03,259,30,397.4
2026-03-19,SUSH,SOUTHEAST,2557,205,2835.96,234,27,359.81
2026-03-19,SUSH,MIDWEST,2147,163,2293.58,225,26,384.92
2026-03-19,SUSH,WEST,2883,232,3303.1,319,32,457.18
2026-03-20,SUSH,NORTHEAST,2672,195,2973.02,331,35,500.75
2026-03-20,SUSH,SOUTHEAST,2539,206,3002.26,253,28,389.64
2026-03-20,SUSH,MIDWEST,2347,170,2471.5,238,25,361.53
2026-03-20,SUSH,WEST,2914,246,3425.23,385,47,700.48
2026-03-21,SUSH,NORTHEAST,2778,206,2954.95,269,26,366.78
2026-03-21,SUSH,SOUTHEAST,2352,185,2798.08,237,28,372.86
2026-03-21,SUSH,MIDWEST,2109,157,2294.25,215,25,333.71
2026-03-21,SUSH,WEST,2966,232,3376.67,358,41,563.02
2026-03-22,SUSH,NORTHEAST,2608,217,3077.63,284,32,459.52
2026-03-22,SUSH,SOUTHEAST,2455,178,2520.33,231,22,289.49
2026-03-22,SUSH,MIDWEST,2200,168,2311.55,235,26,392.08
2026-03-22,SUSH,WEST,3070,248,3813.25,348,36,484.2
2026-03-23,SUSH,NORTHEAST,2913,256,3909.94,346,47,687.77
2026-03-23,SUSH,SOUTHEAST,2396,187,2710.55,267,29,397.54
2026-03-23,SUSH,MIDWEST,2335,210,3130.7,223,23,330.65
2026-03-23,SUSH,WEST,3007,243,3573.13,384,46,677.0
2026-03-24,SUSH,NORTHEAST,2776,230,3320.87,306,39,507.76
2026-03-24,SUSH,SOUTHEAST,2304,196,2925.69,265,28,414.66
2026-03-24,SUSH,MIDWEST,2142,183,2727.1,258,29,403.01
2026-03-24,SUSH,WEST,2863,217,3332.05,372,47,643.59
2026-03-25,SUSH,NORTHEAST,2672,188,2723.56,310,30,410.5
2026-03-25,SUSH,SOUTHEAST,2231,176,2643.81,279,31,433.57
2026-03-25,SUSH,MIDWEST,2162,182,2588.01,262,29,384.98
2026-03-25,SUSH,WEST,2990,244,3714.56,306,33,459.14
2026-03-26,SUSH,NORTHEAST,2346,179,2640.08,368,43,567.73
2026-03-26,SUSH,SOUTHEAST,2496,206,2827.51,296,38,545.32
2026-03-26,SUSH,MIDWEST,2161,160,2278.57,295,33,481.59
2026-03-26,SUSH,WEST,3144,260,3800.38,363,36,484.84
2026-03-27,SUSH,NORTHEAST,2715,228,3581.52,317,40,582.11
2026-03-27,SUSH,SOUTHEAST,2384,185,2612.43,316,41,570.98
2026-03-27,SUSH,MIDWEST,2170,179,2669.54,243,29,401.72
2026-03-27,SUSH,WEST,3187,263,3710.88,363,45,632.76
2026-03-28,SUSH,NORTHEAST,2567,181,2587.76,317,34,441.01
2026-03-28,SUSH,SOUTHEAST,2488,199,2834.33,315,36,499.99
2026-03-28,SUSH,MIDWEST,2206,167,2459.96,232,26,338.32
2026-03-28,SUSH,WEST,3053,260,4001.93,356,36,520.28
2026-03-29,SUSH,NORTHEAST,2793,206,3093.76,343,42,578.08
2026-03-29,SUSH,SOUTHEAST,2313,178,2580.84,313,35,497.55
2026-03-29,SUSH,MIDWEST,2267,173,2467.98,290,30,413.2
2026-03-29,SUSH,WEST,2908,222,3378.56,317,37,530.74
2026-03-30,SUSH,NORTHEAST,2591,208,3085.93,372,43,584.16
2026-03-30,SUSH,SOUTHEAST,2640,209,3126.01,312,36,510.69
2026-03-30,SUSH,MIDWEST,2016,167,2521.16,289,33,423.45
2026-03-30,SUSH,WEST,2861,225,3204.79,387,46,641.59
2026-03-31,SUSH,NORTHEAST,2507,177,2515.1,368,46,648.24
2026-03-31,SUSH,SOUTHEAST,2514,210,3143.93,292,28,392.61
2026-03-31,SUSH,MIDWEST,2130,152,2265.84,297,33,434.77
2026-03-31,SUSH,WEST,3106,217,3153.11,409,45,660.87
2026-04-01,SUSH,NORTHEAST,2766,231,3536.61,377,43,598.46
2026-04-01,SUSH,SOUTHEAST,2346,185,2615.95,311,31,468.11
2026-04-01,SUSH,MIDWEST,2220,178,2633.37,253,29,395.86
2026-04-01,SUSH,WEST,2998,247,3565.87,359,41,577.97
2026-04-02,SUSH,NORTHEAST,2735,216,3263.29,362,42,581.67
2026-04-02,SUSH,SOUTHEAST,2354,189,2740.78,275,32,450.34
2026-04-02,SUSH,MIDWEST,2219,178,2596.33,261,29,403.18
2026-04-02,SUSH,WEST,2991,242,3558.43,359,36,511.61
2026-04-03,SUSH,NORTHEAST,2476,200,2950.91,332,36,488.48
2026-04-03,SUSH,SOUTHEAST,2368,187,2612.61,334,36,494.78
2026-04-03,SUSH,MIDWEST,2230,178,2464.23,274,29,421.23
2026-04-03,SUSH,WEST,2941,232,3424.81,437,49,692.61
2026-04-04,SUSH,NORTHEAST,2832,221,3361.72,389,46,678.31
2026-04-04,SUSH,SOUTHEAST,2471,218,3189.2,343,40,559.63
2026-04-04,SUSH,MIDWEST,2159,179,2493.74,298,39,544.04
2026-04-04,SUSH,WEST,3058,241,3674.02,492,52,710.48
2026-04-05,SUSH,NORTHEAST,2789,242,3318.55,363,41,573.9
2026-04-05,SUSH,SOUTHEAST,2629,206,3073.85,299,35,478.29
2026-04-05,SUSH,MIDWEST,2344,190,2712.15,295,32,434.73
2026-04-05,SUSH,WEST,2956,234,3292.07,359,43,604.54
2026-04-06,SUSH,NORTHEAST,2713,222,3195.99,370,47,634.42
2026-04-06,SUSH,SOUTHEAST,2626,213,3178.96,333,41,578.0
2026-04-06,SUSH,MIDWEST,2066,159,2299.81,312,35,491.92
2026-04-06,SUSH,WEST,2819,228,3293.03,396,39,551.88
2026-04-07,SUSH,NORTHEAST,2660,193,2847.82,361,43,588.53
2026-04-07,SUSH,SOUTHEAST,2593,207,2891.02,347,30,405.28
2026-04-07,SUSH,MIDWEST,2234,168,2460.97,323,38,557.67
2026-04-07,SUSH,WEST,2843,220,3231.43,437,45,589.56
2026-04-08,SUSH,NORTHEAST,2486,191,2820.91,374,42,605.05
2026-04-08,SUSH,SOUTHEAST,2223,167,2322.36,373,43,622.99
2026-04-08,SUSH,MIDWEST,1920,137,1946.67,310,35,506.66
2026-04-08,SUSH,WEST,3037,221,3129.74,394,49,703.8
2026-04-09,SUSH,NORTHEAST,2773,214,3140.68,395,52,752.12
2026-04-09,SUSH,SOUTHEAST,2338,178,2446.91,381,39,554.05
2026-04-09,SUSH,MIDWEST,2014,162,2384.35,310,33,506.93
2026-04-09,SUSH,WEST,3066,245,3553.93,431,52,723.15
2026-04-10,SUSH,NORTHEAST,2813,215,3180.52,396,46,650.57
2026-04-10,SUSH,SOUTHEAST,2383,186,2717.64,360,36,520.0
2026-04-10,SUSH,MIDWEST,2132,175,2589.85,298,31,447.3
2026-04-10,SUSH,WEST,2943,230,3333.99,467,54,730.66
2026-04-11,SUSH,NORTHEAST,2612,198,2926.07,347,37,513.53
2026-04-11,SUSH,SOUTHEAST,2496,185,2685.32,352,40,532.95
2026-04-11,SUSH,MIDWEST,2278,206,2939.52,343,39,568.99
2026-04-11,SUSH,WEST,2950,243,3663.54,483,49,697.97
2026-04-12,SUSH,NORTHEAST,2902,246,3564.13,383,50,696.2
2026-04-12,SUSH,SOUTHEAST,2455,201,2927.91,341,40,562.99
2026-04-12,SUSH,MIDWEST,2147,175,2588.01,359,44,597.75
2026-04-12,SUSH,WEST,3133,242,3718.47,403,45,598.1
2026-04-13,SUSH,NORTHEAST,2874,228,3317.16,380,40,528.09
2026-04-13,SUSH,SOUTHEAST,2296,179,2588.41,412,42,578.18
2026-04-13,SUSH,MIDWEST,2109,172,2506.72,307,36,522.68
2026-04-13,SUSH,WEST,2711,227,3351.15,452,53,817.65
2026-04-14,SUSH,NORTHEAST,2765,213,3069.26,388,50,764.53
2026-04-14,SUSH,SOUTHEAST,2550,207,3171.71,353,40,582.75
2026-04-14,SUSH,MIDWEST,2175,178,2508.62,279,32,434.71
2026-04-14,SUSH,WEST,3171,259,3604.02,476,51,630.55
2026-04-15,SUSH,NORTHEAST,2986,247,3535.9,412,53,753.62
2026-04-15,SUSH,SOUTHEAST,2767,219,3085.05,375,47,666.88
2026-04-15,SUSH,MIDWEST,2115,157,2316.53,364,48,625.44
2026-04-15,SUSH,WEST,2853,227,3299.56,446,52,698.55
2026-04-16,SUSH,NORTHEAST,2382,202,2891.28,398,48,680.72
2026-04-16,SUSH,SOUTHEAST,2311,193,2795.03,393,45,655.13
2026-04-16,SUSH,MIDWEST,2274,178,2597.25,389,41,546.45
2026-04-16,SUSH,WEST,2968,220,3164.94,497,70,1008.44
2026-04-17,SUSH,NORTHEAST,2625,199,2796.51,441,57,802.76
2026-04-17,SUSH,SOUTHEAST,2282,200,2960.46,381,48,668.76
2026-04-17,SUSH,MIDWEST,2161,162,2271.67,331,42,593.05
2026-04-17,SUSH,WEST,3043,217,3453.41,460,53,800.01
2026-04-18,SUSH,NORTHEAST,2719,186,2777.65,387,43,615.57
2026-04-18,SUSH,SOUTHEAST,2622,228,3479.76,379,42,598.85
2026-04-18,SUSH,MIDWEST,2215,169,2456.0,314,34,444.73
2026-04-18,SUSH,WEST,3034,232,3578.37,493,57,806.5
2026-04-19,SUSH,NORTHEAST,2808,221,3096.68,416,46,666.51
2026-04-19,SUSH,SOUTHEAST,2572,216,3200.87,412,44,653.24
2026-04-19,SUSH,MIDWEST,2081,157,2308.3,356,39,551.91
2026-04-19,SUSH,WEST,3106,255,3543.38,488,50,692.8
2026-04-20,SUSH,NORTHEAST,2870,230,3161.1,427,55,767.96
2026-04-20,SUSH,SOUTHEAST,2350,193,2856.19,412,55,850.12
2026-04-20,SUSH,MIDWEST,2134,165,2440.52,325,37,504.7
2026-04-20,SUSH,WEST,2890,206,3148.93,434,44,611.89
2026-04-21,SUSH,NORTHEAST,2529,197,2820.31,430,52,770.78
2026-04-21,SUSH,SOUTHEAST,2435,185,2713.79,401,44,592.37
2026-04-21,SUSH,MIDWEST,2133,161,2335.83,346,43,599.65
2026-04-21,SUSH,WEST,2967,261,4056.75,496,55,738.83
2026-04-22,SUSH,NORTHEAST,2760,211,3147.98,498,53,764.34
2026-04-22,SUSH,SOUTHEAST,2477,159,2261.09,416,46,628.81
2026-04-22,SUSH,MIDWEST,2190,164,2472.84,370,42,560.83
2026-04-22,SUSH,WEST,3120,262,3800.8,519,57,774.15
2026-04-23,SUSH,NORTHEAST,2792,213,3110.92,479,50,723.93
2026-04-23,SUSH,SOUTHEAST,2241,168,2545.53,448,51,713.61
2026-04-23,SUSH,MIDWEST,2195,168,2460.2,398,47,631.27
2026-04-23,SUSH,WEST,2854,202,3057.19,549,67,901.15
2026-04-24,SUSH,NORTHEAST,2947,205,3093.29,500,52,736.92
2026-04-24,SUSH,SOUTHEAST,2289,175,2493.45,440,56,841.46
2026-04-24,SUSH,MIDWEST,2009,163,2358.8,382,38,484.95
2026-04-24,SUSH,WEST,2770,234,3278.3,546,62,888.0
2026-04-25,SUSH,NORTHEAST,2641,221,3235.73,469,54,752.89
2026-04-25,SUSH,SOUTHEAST,2288,179,2639.71,426,46,639.3
2026-04-25,SUSH,MIDWEST,2055,165,2370.57,388,45,648.82
2026-04-25,SUSH,WEST,3017,243,3439.05,560,65,910.12
2026-04-26,SUSH,NORTHEAST,2726,236,3381.54,537,74,1039.89
2026-04-26,SUSH,SOUTHEAST,2371,167,2472.42,431,44,603.49
2026-04-26,SUSH,MIDWEST,1946,159,2210.49,373,43,629.32
2026-04-26,SUSH,WEST,2981,228,3360.02,494,52,685.02
2026-04-27,SUSH,NORTHEAST,2704,200,2960.94,520,57,800.57
2026-04-27,SUSH,SOUTHEAST,2458,191,2907.11,432,53,726.23
2026-04-27,SUSH,MIDWEST,2348,184,2632.42,378,43,618.68
2026-04-27,SUSH,WEST,2882,248,3625.65,568,60,851.48
2026-04-28,SUSH,NORTHEAST,2645,220,3168.94,465,53,740.75
2026-04-28,SUSH,SOUTHEAST,2427,191,2852.54,474,61,859.27
2026-04-28,SUSH,MIDWEST,2105,183,2674.87,419,48,677.93
2026-04-28,SUSH,WEST,2803,190,2751.75,532,58,810.0
2026-04-29,SUSH,NORTHEAST,2709,209,3090.45,484,50,709.94
2026-04-29,SUSH,SOUTHEAST,2447,183,2543.91,445,52,759.82
2026-04-29,SUSH,MIDWEST,2111,173,2600.8,375,47,698.93
2026-04-29,SUSH,WEST,2920,242,3473.37,559,46,623.91
2026-04-30,SUSH,NORTHEAST,2925,244,3658.27,634,71,956.78
2026-04-30,SUSH,SOUTHEAST,1981,146,2047.36,507,57,751.84
2026-04-30,SUSH,MIDWEST,2179,175,2568.69,442,50,707.02
2026-04-30,SUSH,WEST,3082,230,3388.75,535,66,954.57
2026-05-01,SUSH,NORTHEAST,2427,201,2968.48,504,51,767.83
2026-05-01,SUSH,SOUTHEAST,2362,189,2703.98,478,52,716.18
2026-05-01,SUSH,MIDWEST,2273,178,2577.29,445,44,638.66
2026-05-01,SUSH,WEST,3224,252,3798.57,510,58,823.55
2026-05-02,SUSH,NORTHEAST,2543,175,2646.43,415,49,684.92
2026-05-02,SUSH,SOUTHEAST,2423,205,2997.17,461,56,791.52
2026-05-02,SUSH,MIDWEST,2019,162,2518.15,375,43,576.62
2026-05-02,SUSH,WEST,2714,225,3282.44,562,65,923.47
2026-05-03,SUSH,NORTHEAST,2832,228,3344.13,414,42,586.55
2026-05-03,SUSH,SOUTHEAST,2368,171,2505.3,467,59,804.36
2026-05-03,SUSH,MIDWEST,2230,166,2417.46,349,34,491.22
2026-05-03,SUSH,WEST,2635,207,2974.64,539,60,844.87
2026-05-04,SUSH,NORTHEAST,2753,209,3036.2,481,52,686.89
2026-05-04,SUSH,SOUTHEAST,2301,166,2401.15,513,62,837.33
2026-05-04,SUSH,MIDWEST,1995,142,2010.52,480,53,692.56
2026-05-04,SUSH,WEST,3053,231,3567.47,613,75,1067.46
2026-05-05,SUSH,NORTHEAST,2738,207,3032.39,601,76,1060.92
2026-05-05,SUSH,SOUTHEAST,2480,196,2759.76,464,54,763.42
2026-05-05,SUSH,MIDWEST,2182,189,2823.04,393,41,558.29
2026-05-05,SUSH,WEST,2939,241,3741.81,549,55,751.15
2026-05-06,SUSH,NORTHEAST,2749,227,3291.86,589,70,1041.11
2026-05-06,SUSH,SOUTHEAST,2550,214,3225.16,454,41,611.65
2026-05-06,SUSH,MIDWEST,2045,154,2310.62,485,61,843.41
2026-05-06,SUSH,WEST,3112,233,3370.07,649,67,867.5
2026-05-07,SUSH,NORTHEAST,2611,214,3039.79,518,61,792.6
2026-05-07,SUSH,SOUTHEAST,2730,202,3098.4,426,48,687.89
2026-05-07,SUSH,MIDWEST,2283,193,2835.61,358,41,568.88
2026-05-07,SUSH,WEST,2869,240,3351.67,679,79,1092.81
2026-05-08,SUSH,NORTHEAST,2781,233,3356.6,564,66,902.92
2026-05-08,SUSH,SOUTHEAST,2481,188,2778.93,466,56,815.97
2026-05-08,SUSH,MIDWEST,2306,187,2644.88,413,42,615.08
2026-05-08,SUSH,WEST,2797,235,3508.95,566,61,836.96
2026-05-09,SUSH,NORTHEAST,2635,201,2791.28,608,71,1009.11
2026-05-09,SUSH,SOUTHEAST,2629,206,2976.11,439,47,661.08
2026-05-09,SUSH,MIDWEST,2154,159,2287.49,374,38,541.72
2026-05-09,SUSH,WEST,2991,229,3330.31,639,74,1052.21
2026-05-10,SUSH,NORTHEAST,2555,205,2889.8,559,61,881.32
2026-05-10,SUSH,SOUTHEAST,2431,171,2470.87,502,60,870.6
2026-05-10,SUSH,MIDWEST,2190,190,2660.11,425,42,571.69
2026-05-10,SUSH,WEST,2775,206,3079.28,587,74,1036.51
2026-05-11,SUSH,NORTHEAST,2787,236,3368.64,537,66,919.52
2026-05-11,SUSH,SOUTHEAST,2357,217,2983.71,493,57,779.33
2026-05-11,SUSH,MIDWEST,2204,172,2525.5,444,49,690.3
2026-05-11,SUSH,WEST,2773,220,3098.4,657,84,1135.23
2026-05-12,SUSH,NORTHEAST,2474,174,2491.63,536,62,882.09
2026-05-12,SUSH,SOUTHEAST,2393,178,2808.7,501,58,778.57
2026-05-12,SUSH,MIDWEST,2188,171,2529.86,439,44,573.8
2026-05-12,SUSH,WEST,3092,251,3648.53,638,80,1073.69
2026-05-13,SUSH,NORTHEAST,2861,249,3764.52,542,65,892.41
2026-05-13,SUSH,SOUTHEAST,2304,172,2469.98,485,55,720.6
2026-05-13,SUSH,MIDWEST,1948,145,2175.06,449,52,713.64
2026-05-13,SUSH,WEST,2867,222,3261.42,635,83,1213.19
2026-05-14,SUSH,NORTHEAST,2786,196,2830.32,555,57,804.18
2026-05-14,SUSH,SOUTHEAST,2381,184,2700.81,476,56,757.92
2026-05-14,SUSH,MIDWEST,2158,172,2679.31,405,51,719.98
2026-05-14,SUSH,WEST,2842,218,3103.43,665,80,1136.94
2026-05-15,SUSH,NORTHEAST,2819,206,2846.14,593,66,885.43
2026-05-15,SUSH,SOUTHEAST,2572,226,3425.11,498,66,979.94
2026-05-15,SUSH,MIDWEST,2041,163,2380.13,413,48,684.34
2026-05-15,SUSH,WEST,2729,175,2463.83,590,61,828.95
2026-05-16,SUSH,NORTHEAST,2862,227,3210.68,500,53,715.79
2026-05-16,SUSH,SOUTHEAST,2392,196,2730.58,522,64,904.74
2026-05-16,SUSH,MIDWEST,2175,160,2298.27,524,60,851.27
2026-05-16,SUSH,WEST,2930,204,2971.89,639,69,1018.05
2026-05-17,SUSH,NORTHEAST,2808,201,2910.43,528,59,729.47
2026-05-17,SUSH,SOUTHEAST,2456,195,2749.8,587,69,966.27
2026-05-17,SUSH,MIDWEST,2181,169,2417.81,449,53,711.39
2026-05-17,SUSH,WEST,2809,235,3352.5,647,67,934.37
2026-05-18,SUSH,NORTHEAST,2610,196,2854.51,598,67,977.33
2026-05-18,SUSH,SOUTHEAST,2466,188,2752.1,541,65,887.57
2026-05-18,SUSH,MIDWEST,1983,140,1930.78,506,49,712.62
2026-05-18,SUSH,WEST,2987,243,3370.25,619,76,1018.71
2026-05-19,SUSH,NORTHEAST,2898,234,3398.56,649,73,1021.46
2026-05-19,SUSH,SOUTHEAST,2480,179,2632.72,574,70,1032.82
2026-05-19,SUSH,MIDWEST,2196,163,2497.92,408,48,614.1
2026-05-19,SUSH,WEST,2936,259,3601.29,737,81,1099.76
2026-05-20,SUSH,NORTHEAST,2676,207,3062.55,626,74,1045.66
2026-05-20,SUSH,SOUTHEAST,2407,208,3137.78,532,62,872.44
2026-05-20,SUSH,MIDWEST,2339,186,2721.89,500,58,790.58
2026-05-20,SUSH,WEST,2803,230,3397.26,667,75,1007.51
2026-05-21,SUSH,NORTHEAST,2670,198,2819.18,583,69,937.64
2026-05-21,SUSH,SOUTHEAST,2505,206,3019.9,517,61,876.38
2026-05-21,SUSH,MIDWEST,2383,187,2801.49,525,67,875.34
2026-05-21,SUSH,WEST,3037,236,3389.14,533,56,774.39
2026-05-22,SUSH,NORTHEAST,2791,207,3062.15,543,61,867.3
2026-05-22,SUSH,SOUTHEAST,2345,177,2595.38,618,70,931.24
2026-05-22,SUSH,MIDWEST,2165,179,2727.0,499,58,820.13
2026-05-22,SUSH,WEST,3051,245,3544.17,711,77,990.32
2026-05-23,SUSH,NORTHEAST,2622,198,2913.78,563,51,671.61
2026-05-23,SUSH,SOUTHEAST,2375,174,2462.57,581,63,903.91
2026-05-23,SUSH,MIDWEST,2231,182,2650.83,467,57,776.93
2026-05-23,SUSH,WEST,3036,240,3443.77,552,63,894.11
2026-05-24,SUSH,NORTHEAST,2629,221,3196.97,585,70,929.59
2026-05-24,SUSH,SOUTHEAST,2495,219,3257.42,543,66,954.55
2026-05-24,SUSH,MIDWEST,2161,172,2563.28,534,59,828.27
2026-05-24,SUSH,WEST,3163,252,3657.15,782,81,1123.01
2026-05-25,SUSH,NORTHEAST,2806,234,3325.4,627,74,999.39
2026-05-25,SUSH,SOUTHEAST,2466,193,2745.47,496,57,805.0
2026-05-25,SUSH,MIDWEST,2077,156,2201.18,424,47,665.87
2026-05-25,SUSH,WEST,3105,226,3354.7,691,75,1065.11
2026-05-26,SUSH,NORTHEAST,2656,223,3223.75,656,88,1235.57
2026-05-26,SUSH,SOUTHEAST,2442,198,2860.68,561,68,919.26
2026-05-26,SUSH,MIDWEST,2283,173,2442.45,567,59,802.62
2026-05-26,SUSH,WEST,3068,241,3657.24,695,78,1088.3
2026-05-27,SUSH,NORTHEAST,2700,222,3220.57,680,80,1100.09
2026-05-27,SUSH,SOUTHEAST,2534,180,2661.72,551,60,791.91
2026-05-27,SUSH,MIDWEST,2210,195,2869.75,513,53,775.91
2026-05-27,SUSH,WEST,3059,237,3582.24,711,76,1080.78
2026-05-28,SUSH,NORTHEAST,2692,231,3328.68,665,74,1038.38
2026-05-28,SUSH,SOUTHEAST,2357,181,2548.39,567,66,937.27
2026-05-28,SUSH,MIDWEST,2185,181,2577.55,495,53,698.93
2026-05-28,SUSH,WEST,2885,200,2894.3,729,85,1105.92
2026-05-29,SUSH,NORTHEAST,2924,240,3412.87,568,66,923.4
2026-05-29,SUSH,SOUTHEAST,2373,181,2654.15,597,76,1018.17
2026-05-29,SUSH,MIDWEST,2099,167,2421.76,389,45,667.07
2026-05-29,SUSH,WEST,3125,267,3928.06,742,75,991.84
2026-05-30,SUSH,NORTHEAST,2613,174,2557.35,618,71,995.34
2026-05-30,SUSH,SOUTHEAST,2485,204,2932.31,542,56,784.35
2026-05-30,SUSH,MIDWEST,2093,149,2155.6,526,62,826.36
2026-05-30,SUSH,WEST,2797,218,3175.38,672,79,1065.15
2026-05-31,SUSH,NORTHEAST,2770,233,3254.72,681,78,1042.97
2026-05-31,SUSH,SOUTHEAST,2408,197,2950.6,568,64,951.67
2026-05-31,SUSH,MIDWEST,2209,173,2552.7,551,60,801.33
2026-05-31,SUSH,WEST,2753,223,3178.58,631,63,919.47
